id,year,speech_year,date,description,subtitle,words,majortopic,filter_international,filter_duplicate
21405,2008,101,04/06/2008,Pullman book protest,,57,28,0,0
21406,2008,101,11/06/2008,Social work sick leave,,61,13,0,0
21407,2008,101,11/06/2008,Call centre jobs saved,,137,5,0,0
21408,2008,101,11/06/2008,Bush regrets his legacy as man who wanted war,,563,19,1,0
21409,2008,101,11/06/2008,Women with breast cancer have normal lifespan - if it is detected early enough - Factbox,,537,3,0,0
21410,2008,101,11/06/2008,"'I'm slaying them,' says Trump as he strives to convince inquiry his golf course is green - Factbox",,917,21,0,0
21411,2008,101,11/06/2008,Brittle bone drug can stop disease taking hold,,260,3,0,0
21412,2008,101,11/06/2008,'A scan saved my life' - Case study,,126,3,0,0
21413,2008,101,11/06/2008,Most read at timesonline.co.uk,,55,17,0,1
21414,2008,101,11/06/2008,PC wore no armour,,61,12,0,0
21415,2008,101,11/06/2008,Cocaine charges,,63,12,0,0
21416,2008,101,11/06/2008,PM is damned if he does and damned if he doesn't - Political Briefing,,545,20,0,0
21417,2008,101,11/06/2008,Footballer sentenced,,61,12,0,0
21418,2008,101,11/06/2008,Harry Potter auction,,66,28,0,0
21419,2008,101,11/06/2008,Truckers take to streets over soaring fuel prices,,27,8,0,0
21420,2008,101,11/06/2008,Drivers stage go-slow protest over soaring fuel costs,,507,8,0,0
21421,2008,101,11/06/2008,How to save Pounds 500 a year at the fuel pump (even if it does mean driving at 20mph),,682,8,0,0
21422,2008,101,18/06/2008,Follow Henley hints and bring back a touch of class,,352,28,0,0
21423,2008,101,18/06/2008,Court frees Abu Qatada on electronic tag - Factbox,,875,12,0,0
21424,2008,101,18/06/2008,Oxbridge students say thanks with Pounds 55m,,754,6,0,0
21425,2008,101,18/06/2008,Amnesty award for Times writer,,83,28,0,0
21426,2008,101,18/06/2008,Npower inquiry,,76,8,0,0
21427,2008,101,18/06/2008,Most read at timesonline.co.uk,,53,17,0,0
21428,2008,101,18/06/2008,Fuel drivers' pay deal,,61,8,0,0
21429,2008,101,18/06/2008,Drinkers to face 'walk of shame' at checkouts,,1161,15,0,0
21430,2008,101,18/06/2008,New era of strikes looms as cost of living spirals,,572,5,0,0
21431,2008,101,18/06/2008,The funding jigsaw - Analysis,,164,1,0,0
21432,2008,101,18/06/2008,Fewer rogue outfits but same old fashion crimes as Ascot police lay down the law,,744,12,0,0
21433,2008,101,25/06/2008,Going private: contracts for welfare work up for grabs,,331,5,0,0
21434,2008,101,25/06/2008,Germ funding needed,,46,3,0,0
21435,2008,101,25/06/2008,Outrage over Pounds 200m UK investment in Zimbabwe - Factbox,,1216,19,0,0
21436,2008,101,25/06/2008,Fuller Pilch - Commentary,,466,28,0,0
21437,2008,101,25/06/2008,They still can't get him out as legendary batsman's grave blocks concert hall plan,,445,28,0,1
21438,2008,101,25/06/2008,Brown deal to quash Planning Bill rebels,,91,20,0,0
21439,2008,101,25/06/2008,Afghanistan death,,48,16,0,0
21440,2008,101,25/06/2008,Academy exclusions,,46,6,0,0
21441,2008,101,25/06/2008,Most read at timesonline.co.uk,,49,17,0,0
21442,2008,101,25/06/2008,VIP call for Forces,,50,16,0,0
21443,2008,101,25/06/2008,Tree-branch death,,53,27,0,0
21444,2008,101,25/06/2008,Unions' price for keeping Labour solvent: their 'old' rights to strike - Factbox,,780,5,0,0
21445,2008,101,02/07/2008,Designers show no sign of tightening their belts,,22,28,0,0
21446,2008,101,02/07/2008,"Gang life is replacing family life, says woman police chief",,468,12,0,0
21447,2008,101,02/07/2008,NHS fails to cure rotten dentistry - Factbox,,642,3,0,0
21448,2008,101,02/07/2008,This looks like more than teething pains - Commentary,,345,3,0,0
21449,2008,101,02/07/2008,Pounds 370 'a living wage,,60,1,0,0
21450,2008,101,02/07/2008,MPs hide addresses,,59,20,0,0
21451,2008,101,02/07/2008,"He's wrong, but do you feel a sneaking sympathy? - Commentary",,480,20,0,0
21452,2008,101,02/07/2008,Most read at timesonline.co.uk,,60,17,0,0
21453,2008,101,02/07/2008,Police find their hands are tied as company that makes handcuffs shuts up shop - Correction,,58,12,0,0
21454,2008,101,02/07/2008,"MP tells constituent: 'I do not want your vote, stick it wherever best pleases you",,720,20,0,0
21455,2008,101,02/07/2008,Lorries in fuel protest,,63,8,0,0
21456,2008,101,09/07/2008,A tale of two Currans - Labour's latest headache in Glasgow East,,953,33,0,0
21457,2008,101,09/07/2008,Operation Goodnight: the holiday town where teenagers must be indoors by 9pm,,712,14,0,0
21458,2008,101,09/07/2008,Thousands of jobs go as the gloom deepens,,289,1,0,0
21459,2008,101,09/07/2008,First stop London as Obama takes on the world,,24,19,0,0
21460,2008,101,09/07/2008,Heads' marking fears,,48,6,0,0
21461,2008,101,09/07/2008,Death cyclist fined,,49,10,0,0
21462,2008,101,09/07/2008,Most read at timesonline.co.uk,,56,17,0,0
21463,2008,101,09/07/2008,Mayor scraps Pounds 25 tax on 'Chelsea tractors,,97,10,0,0
21464,2008,101,09/07/2008,Shoe injury payout,,52,12,0,0
21465,2008,101,09/07/2008,Hit-and-run death,,46,12,0,0
21466,2008,101,09/07/2008,Why hot summers mean more bother for police,,397,12,0,0
21467,2008,101,09/07/2008,Britain sees its future in the stars with deal to rescue Jodrell Bank - Factbox,,772,17,0,0
21468,2008,101,16/07/2008,Immigration anxiety,,71,9,0,0
21469,2008,101,16/07/2008,Corporal Margaret Carthy - Correction,,50,16,0,0
21470,2008,101,16/07/2008,'Mam had lied to me for God knows how long,,25,34,0,0
21471,2008,101,16/07/2008,Planes 'fly empty' to keep slots at airport - Factbox,,922,10,0,0
21472,2008,101,16/07/2008,TB panic leads to new ban on export of British cattle,,582,4,0,0
21473,2008,101,16/07/2008,Academy challenge,,57,6,0,0
21474,2008,101,16/07/2008,Most read at timesonline.co.uk,,52,17,0,0
21475,2008,101,16/07/2008,Car crash kills three,,61,10,0,0
21476,2008,101,16/07/2008,London 'misspending,,57,24,0,0
21477,2008,101,16/07/2008,Boys' death arrest,,83,12,0,0
21478,2008,101,16/07/2008,Stunning epic points to even darker realms - Film,,582,28,0,0
21479,2008,101,16/07/2008,Knife victim's resolve,,75,12,0,0
21480,2008,101,16/07/2008,This could be bad news for the badger - Analysis,,253,7,0,0
21481,2008,101,16/07/2008,Recession welcome to cinemas - Analysis,,171,15,0,0
21482,2008,101,16/07/2008,Correction,,50,99,0,0
21483,2008,101,23/07/2008,Just the place to solve a dispute with the neighbours - Commentary,,315,34,0,0
21484,2008,101,23/07/2008,"This is a battle of two governments, Salmond tells Glasgow East voters",,635,21,0,0
21485,2008,101,23/07/2008,Bishops invited to sit under the Church's 'shady tree' and give tribal politics a go,,677,31,0,0
21486,2008,101,23/07/2008,The brazen double life of Radovan Karadzic,,27,19,1,0
21487,2008,101,23/07/2008,All doctors face annual test of their competence,,930,3,0,0
21488,2008,101,23/07/2008,British troops to pull out of Iraq next year - Factbox,,849,16,0,0
21489,2008,101,23/07/2008,George Cross for Marine who used his body as a shield,,206,16,0,0
21490,2008,101,23/07/2008,Most read at timesonline.co.uk,,54,17,0,0
21491,2008,101,23/07/2008,Encore for Humph,,50,28,0,0
21492,2008,101,23/07/2008,Rate of early postal vote return points to high turnout,,337,20,0,0
21493,2008,101,23/07/2008,Horse breeder guilty,,48,12,0,0
21494,2008,101,23/07/2008,Pair guilty of hammer murder in Glasgow,,111,12,0,0
21495,2008,101,23/07/2008,"5,000 missing from mental health wards",,105,3,0,0
21496,2008,101,23/07/2008,Schools plan rejected,,44,6,0,0
21497,2008,101,23/07/2008,Stylist's midlife crisis,,56,34,0,0
21498,2008,101,23/07/2008,Passport Office strike,,51,2,0,0
21499,2008,101,23/07/2008,Garage's late penalty,,65,10,0,0
21500,2008,101,30/07/2008,Teaching ad banned,,44,6,0,0
21501,2008,101,30/07/2008,Plan to expand Hips,,42,20,0,0
21502,2008,101,30/07/2008,Testing time,,49,6,0,0
21503,2008,101,30/07/2008,"Girl, 7, abducted by millionaire father",,40,12,0,0
21504,2008,101,30/07/2008,Miliband positions himself for leadership,,749,33,0,0
21505,2008,101,30/07/2008,Miliband positions himself for leadership,,747,33,0,1
21506,2008,101,30/07/2008,Mayor in plot to oust police chief,,764,24,0,0
21507,2008,101,30/07/2008,Most read at timesonline.co.uk,,44,17,0,0
21508,2008,101,30/07/2008,NHS nutrition errors,,54,3,0,0
21509,2008,101,30/07/2008,Soldier shot dead in Afghanistan named,,103,16,0,0
21510,2008,101,30/07/2008,Lord Varley dies,,53,30,0,0
21511,2008,101,30/07/2008,"Ahh, tricky:a hot date with a sensitive robot or yet another night in with my dvd player? - Factbox",,893,17,0,0
21512,2008,101,30/07/2008,Ruling on equal pay could cost Pounds 500m,,98,5,0,0
21513,2008,101,30/07/2008,Harder for 'limpet' to cling on - Analysis,,237,12,0,0
21514,2008,101,06/08/2008,Labour 'missing zeal with Brown at helm,,102,33,0,0
21515,2008,101,06/08/2008,'Fakeproof' e-passport is cloned in minutes - Factbox,,929,12,0,0
21516,2008,101,06/08/2008,Who's there? a new Hamlet takes the stage...,,24,28,0,0
21517,2008,101,06/08/2008,Drug dealers jailed,,52,12,0,0
21518,2008,101,06/08/2008,Gorillas galore,,48,7,0,0
21519,2008,101,06/08/2008,Tube station to close,,52,10,0,0
21520,2008,101,06/08/2008,Most read at timesonline.co.uk,,48,17,0,0
21521,2008,101,06/08/2008,Fuel prices stay high,,62,8,0,0
21522,2008,101,06/08/2008,Chlamydia drug help,,47,3,0,0
21523,2008,101,06/08/2008,Huge rise in families losing their homes puts pressure on Chancellor to suspend stamp duty,,593,14,0,0
21524,2008,101,06/08/2008,Huge rise in families losing their homes puts pressure on Chancellor to suspend stamp duty,,597,14,0,1
21525,2008,101,06/08/2008,"Now a dog can be for ever...woman pays Pounds 25,000 to clone pitbull that saved her life",,713,17,0,0
21526,2008,101,13/08/2008,Shattered Georgia pays a high price for peace,,744,16,1,0
21527,2008,101,13/08/2008,Over the Moon - Scot rockets to silver in China,,37,29,0,0
21528,2008,101,13/08/2008,Inflation highest for 16 years as cost of feeding the family soars - Factbox,,712,1,0,0
21529,2008,101,13/08/2008,Forsaking Waitrose for Aldi - Analysis,,216,15,0,0
21530,2008,101,13/08/2008,Most read at timesonline.co.uk,,50,17,0,0
21531,2008,101,13/08/2008,Can you follow your nose to the right partner? Not if you are on the Pill - Factbox,,898,3,0,0
21532,2008,101,13/08/2008,Pier alarm sounded,,62,27,0,0
21533,2008,101,13/08/2008,Hospitals face fines,,59,3,0,0
21534,2008,101,13/08/2008,Suspects named,,59,12,0,0
21535,2008,101,13/08/2008,The pulling power of hormones is overrated - Commentary,,348,3,0,0
21536,2008,101,13/08/2008,Soldier killed in Kabul,,75,16,0,0
21537,2008,101,13/08/2008,Beach death funeral,,62,30,0,0
21538,2008,101,20/08/2008,Midas Britons strike gold again...and again...,,23,29,0,0
21539,2008,101,20/08/2008,Pay up or we'll sue you threat to downloaders,,443,17,0,0
21540,2008,101,20/08/2008,Historic triple Olympic gold for the Flying Scot - Olympic Games,,537,29,0,0
21541,2008,101,20/08/2008,Resurgent Taleban kill French troops,,587,16,1,0
21542,2008,101,20/08/2008,'Compromise' deployment turned out to be far from safe - Analysis,,311,16,1,0
21543,2008,101,20/08/2008,A taste of sour grapes - Olympic Games,,212,29,0,0
21544,2008,101,20/08/2008,Feeling down and under: why things aren't too wizard in the land of Oz - Olympic Games,,415,29,0,0
21545,2008,101,20/08/2008,"The world wakes up to success: it's no fluke, and frightfully British - Olympic Games",,795,29,0,0
21546,2008,101,27/08/2008,"Sure, Ajax had sex appeal, but so did Odysseus - Commentary",,321,28,0,0
21547,2008,101,27/08/2008,Record number of prisoners in Scotland,,99,12,0,0
21548,2008,101,27/08/2008,Fortune favours the brave - but the brave are motivated by favours of another kind,,698,28,0,0
21549,2008,101,27/08/2008,Scott paves the way for Salmond's referendum,,670,21,0,0
21550,2008,101,27/08/2008,"Russia is ready for a new Cold War, says President",,322,19,1,0
21551,2008,101,27/08/2008,Denver calling - Obama unruffled by gun 'plot,,27,19,1,0
21552,2008,101,27/08/2008,Cost of free care for elderly soars 74%,,792,13,0,0
21553,2008,101,27/08/2008,Want to vote? Show your photo ID - Factbox,,695,20,0,0
21554,2008,101,27/08/2008,Time to halt slide into 'banana republic' nation - Commentary,,192,20,0,0
21555,2008,101,27/08/2008,Aberdeen's budget,,50,24,0,0
21556,2008,101,27/08/2008,Fears for family after arson attack on home,,96,12,0,0
21557,2008,101,27/08/2008,Security guards may get the power to fine,,93,12,0,0
21558,2008,101,27/08/2008,Sight drug approved,,49,3,0,0
21559,2008,101,27/08/2008,Most read at timesonline.co.uk,,50,17,0,0
21560,2008,101,27/08/2008,Fewer traffic jams,,59,10,0,0
21561,2008,101,27/08/2008,Festival's last hurrah,,111,28,0,0
21562,2008,101,27/08/2008,Murder case reopens,,52,12,0,0
21563,2008,101,27/08/2008,Pounds 2m for York Minster,,51,31,0,0
21564,2008,101,03/09/2008,Clegg expects,,47,33,0,0
21565,2008,101,03/09/2008,Bosses hire diet police to help staff shed weight - and classes will be at lunchtime - Factbox,,740,3,0,0
21566,2008,101,03/09/2008,Secret convoy defies Taleban in epic bluff - Afghanistan,,1505,16,0,0
21567,2008,101,03/09/2008,Degrees 'won't pay,,58,6,0,0
21568,2008,101,03/09/2008,Most read at timesonline.co.uk,,54,17,0,0
21569,2008,101,03/09/2008,Office weigh-ins and public humiliation? Fat chance - Commentary,,356,5,0,0
21570,2008,101,03/09/2008,IRA Army Council 'no longer poses a threat,,88,16,0,0
21571,2008,101,03/09/2008,Charity bid to run jails,,58,12,0,0
21572,2008,101,03/09/2008,Life for siege rapist,,58,12,0,0
21573,2008,101,03/09/2008,Electoral reform call,,45,20,0,0
21574,2008,101,03/09/2008,Brown's autumn offensive is hit by warning of recession - Factbox,,879,1,0,0
21575,2008,101,10/09/2008,'Midden of crime' or lifeline for the poor - Paddy's Market faces the axe - Factbox,,963,15,0,0
21576,2008,101,10/09/2008,The journey begins at 8am. Destination: unknown,,27,17,0,0
21577,2008,101,10/09/2008,Cambridge chief cries foul over push for state pupils,,417,6,0,0
21578,2008,101,10/09/2008,"Oil dips below $100, but families can't win - Analysis",,274,8,0,0
21579,2008,101,10/09/2008,Teen curfew success,,64,12,0,0
21580,2008,101,10/09/2008,Most read at timesonline.co.uk,,58,17,0,0
21581,2008,101,10/09/2008,Father's knife plea,,61,12,0,0
21582,2008,101,10/09/2008,Speed camera 'error,,56,10,0,0
21583,2008,101,10/09/2008,NHS nurses' exodus,,66,3,0,0
21584,2008,101,10/09/2008,Ghaffur sent on leave,,64,12,0,0
21585,2008,101,10/09/2008,They used to play for pride: now England cricketers will go in to bat for $1m apiece - Factbox,,764,29,0,0
21586,2008,101,10/09/2008,Pity the player who loses a fortune for his friends,,382,29,0,0
21587,2008,101,10/09/2008,Insulation will pay for itself over years - Analysis,,280,8,0,0
21588,2008,101,10/09/2008,No windfall tax: it's energy-saving instead - Factbox,,645,8,0,0
21589,2008,101,17/09/2008,Gray reshuffles pack for Holyrood battle,,188,21,0,0
21590,2008,101,17/09/2008,Knox's court date with murder victim's family,,28,12,0,0
21591,2008,101,17/09/2008,Crisis hits home to threaten the Halifax,,589,15,0,0
21592,2008,101,17/09/2008,Minister resigns in Brown challenge,,529,20,0,0
21593,2008,101,17/09/2008,Minister quits in Brown challenge - Factbox,,705,20,0,0
21594,2008,101,17/09/2008,Approval for largest 'all-through' school,,90,6,0,0
21595,2008,101,17/09/2008,Murder charge,,49,12,0,0
21596,2008,101,17/09/2008,Almost 600 deaths connected to C diff,,99,3,0,0
21597,2008,101,17/09/2008,Most read at timesonline.co.uk,,44,17,0,0
21598,2008,101,17/09/2008,Rhys accused named,,52,12,0,0
21599,2008,101,17/09/2008,Hobbit house saved from demolition as winds of change blow in pioneer's favour - Factbox,,815,14,0,0
21600,2008,101,17/09/2008,Ecstasy review,,50,12,0,0
21601,2008,101,17/09/2008,Misery of XL victim,,57,15,0,0
21602,2008,101,24/09/2008,Brown digs in with attack on the novices in waiting,,595,33,0,0
21603,2008,101,24/09/2008,Something is amiss in proud Nordic culture - Commentary,,351,28,1,0
21604,2008,101,24/09/2008,Gunman freed by police before massacre,,497,12,1,0
21605,2008,101,24/09/2008,Mother jailed for bite,,56,12,0,0
21606,2008,101,24/09/2008,Police tackle knifeman,,51,12,0,0
21607,2008,101,24/09/2008,RSVP for Americans,,47,19,0,0
21608,2008,101,24/09/2008,Big ticket giveaway aims to inspire a lifelong passion for theatre in the young,,588,28,0,0
21609,2008,101,24/09/2008,'Lowbrow' Stoppard says plays must give pleasure,,537,28,0,0
21610,2008,101,24/09/2008,Most read at timesonline.co.uk,,41,17,0,0
21611,2008,101,24/09/2008,Universities lower bar for 'deprived' pupils,,83,6,0,0
21612,2008,101,24/09/2008,Courts hit as staff walk out over pay,,88,12,0,0
21613,2008,101,24/09/2008,Illegal young drivers,,51,10,0,0
21614,2008,101,24/09/2008,A hard act to follow through - Commentary,,163,28,0,0
21615,2008,101,01/10/2008,Ministers accused of leaking crime statistics,,187,12,0,0
21616,2008,101,01/10/2008,Brown in struggle to shore up bank rescue,,690,15,0,0
21617,2008,101,01/10/2008,Scots prisons at breaking point,,643,12,0,0
21618,2008,101,01/10/2008,Hunt for converts to save $700bn bailout hindered by Wall St rally - Banking Crisis,,816,15,1,0
21619,2008,101,01/10/2008,Gurkhas win their own battle of Britain - Factbox,,747,16,0,0
21620,2008,101,08/10/2008,'My calls are ignored' - Case study,,163,15,0,0
21621,2008,101,08/10/2008,Savers in limbo as Icesave freezes cash - Banking crisis,,408,15,0,0
21622,2008,101,08/10/2008,Q&A - Icesave,,475,15,0,0
21623,2008,101,08/10/2008,Giving them more of our cash may not be enough - Banking crisis,,514,15,0,0
21624,2008,101,08/10/2008,Taxpayers on hook for Pounds 50bn bailout,,1152,15,0,0
21625,2008,101,15/10/2008,"10,000 jobs go as crunch hits public sector",,522,1,0,0
21626,2008,101,15/10/2008,Family in search of justice,,33,12,0,0
21627,2008,101,15/10/2008,Top of the class in gobbledegook - Parliamentary Sketch,,455,20,0,0
21628,2008,101,15/10/2008,14-year-olds spared as SATs are scrapped,,686,6,0,0
21629,2008,101,15/10/2008,Jail for turf war killing,,50,12,0,0
21630,2008,101,15/10/2008,"Nixon film may be a thinking man's Rocky - but I was not the underdog, says Frost",,752,28,0,0
21631,2008,101,15/10/2008,James Christopher's Top Ten,,81,28,0,0
21632,2008,101,15/10/2008,Most read at timesonline.co.uk,,56,17,0,0
21633,2008,101,15/10/2008,Alzheimer's blow,,43,3,0,0
21634,2008,101,15/10/2008,Brief history of time,,50,28,0,0
